EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalSatisfaction,CareerStability,LoyaltyRatio,IncomePerAge,AttritionRisk,Prediction
328,39,1,Travel_Rarely,Sales,3,2,Medical,4,3,2,Sales Executive,3,Married,5238,4,Yes,1,0,12,3,2,1.0,0.1,0,0,11,0.1,0.08333333333333333,134.30769230769232,0.40603447820136973,1
329,33,0,Travel_Frequently,Sales,10,3,Marketing,2,2,2,Sales Executive,4,Single,4682,3,No,3,0,9,6,2,7.0,7.0,0,1,11,1.0,0.7777777777777778,141.87878787878788,0.11195668144725095,0
330,47,0,Travel_Rarely,Research & Development,5,5,Life Sciences,4,3,5,Research Director,3,Married,18300,4,No,2,1,21,2,3,3.0,2.0,1,1,12,0.6666666666666666,0.14285714285714285,389.36170212765956,0.0280299373005996,0
331,43,0,Travel_Frequently,Research & Development,10,4,Life Sciences,3,2,2,Laboratory Technician,3,Divorced,5257,1,No,2,1,9,3,4,9.0,7.0,0,0,10,0.7777777777777778,1.0,122.25581395348837,0.11626824083846946,0
332,27,0,Non-Travel,Sales,1,1,Marketing,3,3,2,Sales Executive,2,Married,6349,0,Yes,4,1,6,0,3,5.0,4.0,1,4,12,0.8,0.8333333333333334,235.14814814814815,0.1472000311974554,0
333,54,0,Travel_Frequently,Research & Development,20,4,Life Sciences,4,3,2,Research Scientist,3,Single,4869,3,No,4,0,20,4,2,4.0,3.0,0,3,14,0.75,0.2,90.16666666666667,0.10721557662998132,0
334,43,0,Travel_Rarely,Research & Development,7,3,Life Sciences,3,3,3,Healthcare Representative,1,Married,9985,8,No,1,1,10,1,2,1.0,0.1,0,0,8,0.1,0.1,232.2093023255814,0.09201841039398476,0
335,45,0,Travel_Rarely,Research & Development,8,4,Other,4,3,2,Research Scientist,4,Married,3697,9,No,1,2,12,3,3,10.0,9.0,9,8,12,0.9,0.8333333333333334,82.15555555555555,0.0611630291812453,0
336,40,0,Travel_Rarely,Sales,1,2,Medical,2,1,2,Sales Executive,4,Married,7457,2,Yes,3,3,6,2,2,4.0,3.0,0,2,10,0.75,0.6666666666666666,186.425,0.17695410463515227,0
337,29,1,Travel_Rarely,Research & Development,8,4,Other,2,1,1,Laboratory Technician,1,Married,2119,1,Yes,4,0,7,4,2,7.0,7.0,0,7,8,1.0,1.0,73.06896551724138,0.7188069368777853,1
338,29,0,Travel_Rarely,Research & Development,9,5,Other,2,2,1,Laboratory Technician,4,Single,3983,0,No,3,0,4,2,3,3.0,2.0,2,2,11,0.6666666666666666,0.75,137.3448275862069,0.15557555884611504,0
339,30,0,Travel_Rarely,Sales,5,3,Marketing,4,2,2,Sales Executive,3,Divorced,6118,1,No,3,3,10,2,3,10.0,9.0,1,2,12,0.9,1.0,203.93333333333334,0.06333603231468966,0
340,27,0,Travel_Rarely,Sales,8,4,Marketing,2,3,2,Sales Executive,2,Married,6214,1,No,1,1,8,3,3,8.0,7.0,0,7,8,0.875,1.0,230.14814814814815,0.07644343111018552,0
341,37,0,Travel_Rarely,Research & Development,5,2,Medical,4,3,2,Manufacturing Director,4,Divorced,6347,7,No,3,2,8,2,2,6.0,2.0,0,4,14,0.3333333333333333,0.75,171.54054054054055,0.04221195628448506,0
342,38,0,Travel_Rarely,Research & Development,15,2,Life Sciences,3,2,3,Research Director,4,Divorced,11510,0,Yes,2,1,12,3,3,11.0,10.0,2,9,11,0.9090909090909091,0.9166666666666666,302.89473684210526,0.04711928905469987,0
343,31,0,Travel_Rarely,Research & Development,7,4,Medical,3,3,3,Manufacturing Director,4,Single,7143,1,Yes,3,0,11,2,2,11.0,9.0,4,10,13,0.8181818181818182,1.0,230.41935483870967,0.10503343817207643,0
344,29,0,Travel_Rarely,Sales,10,1,Marketing,4,2,2,Sales Executive,2,Divorced,8268,1,Yes,1,2,7,2,3,7.0,7.0,1,7,9,1.0,1.0,285.1034482758621,0.1743135254172596,0
345,35,0,Travel_Rarely,Research & Development,5,4,Technical Degree,3,3,3,Manufacturing Director,2,Single,8095,0,No,4,0,17,5,3,16.0,6.0,0,13,12,0.375,0.9411764705882353,231.28571428571428,0.03429391591687317,0
346,23,0,Travel_Rarely,Research & Development,26,1,Life Sciences,3,3,1,Research Scientist,4,Divorced,2904,1,No,3,2,4,2,2,4.0,2.0,0,2,13,0.5,1.0,126.26086956521739,0.04572001598729763,0
347,41,0,Travel_Rarely,Research & Development,6,3,Medical,4,2,2,Manufacturing Director,2,Single,6032,6,Yes,4,0,8,3,3,5.0,4.0,1,2,12,0.8,0.625,147.1219512195122,0.13203174282964006,0
348,47,0,Travel_Frequently,Sales,4,1,Medical,2,3,2,Sales Representative,3,Single,2976,3,No,1,0,5,3,3,0.1,0.1,0,0,9,1.0,0.02,63.319148936170215,0.2868354654529469,1
349,42,0,Travel_Rarely,Research & Development,23,5,Life Sciences,1,3,4,Research Director,4,Single,15992,2,No,2,0,16,2,3,1.0,0.1,0,0,10,0.1,0.0625,380.76190476190476,0.10622036113645614,0
350,29,0,Non-Travel,Sales,2,3,Life Sciences,4,3,2,Sales Executive,3,Married,4649,1,No,1,1,4,3,2,4.0,3.0,0,2,11,0.75,1.0,160.31034482758622,0.04465689913939312,0
351,42,0,Travel_Rarely,Human Resources,2,1,Technical Degree,3,3,1,Human Resources,3,Divorced,2696,0,Yes,3,1,4,5,3,3.0,2.0,1,0,12,0.6666666666666666,0.75,64.19047619047619,0.21995324864693258,0
352,32,0,Travel_Rarely,Research & Development,2,3,Medical,3,3,1,Laboratory Technician,2,Married,2370,1,No,3,1,8,4,3,8.0,0.1,0,7,11,0.0125,1.0,74.0625,0.07001748676515415,0
353,48,0,Travel_Rarely,Sales,29,1,Medical,1,3,3,Manager,3,Married,12504,3,No,2,1,15,3,1,0.1,0.1,0,0,9,1.0,0.006666666666666667,260.5,0.12788775921553994,0
354,37,0,Travel_Rarely,Research & Development,6,3,Medical,3,4,2,Research Scientist,1,Divorced,5974,4,Yes,1,2,13,2,3,7.0,7.0,6,7,9,1.0,0.5384615384615384,161.45945945945945,0.10139749397375998,0
355,30,0,Non-Travel,Sales,25,2,Technical Degree,4,3,2,Sales Executive,3,Married,4736,7,Yes,2,1,4,2,4,2.0,2.0,2,2,12,1.0,0.5,157.86666666666667,0.1932371010804765,0
356,26,0,Travel_Rarely,Sales,1,3,Life Sciences,3,3,2,Sales Executive,3,Married,5296,1,No,2,1,8,3,3,8.0,7.0,7,7,11,0.875,1.0,203.69230769230768,0.06409800283888831,0
357,42,0,Travel_Rarely,Research & Development,2,4,Other,1,2,2,Healthcare Representative,4,Single,6781,3,No,2,0,14,6,3,1.0,0.1,0,0,9,0.1,0.07142857142857142,161.45238095238096,0.13132530383028407,0
358,21,1,Travel_Frequently,Sales,1,1,Technical Degree,1,2,1,Sales Representative,2,Single,2174,1,Yes,3,0,3,3,3,3.0,2.0,1,2,8,0.6666666666666666,1.0,103.52380952380952,0.8548457472266386,1
359,36,0,Non-Travel,Sales,1,5,Medical,4,3,2,Sales Executive,4,Single,6653,4,No,2,0,7,6,3,1.0,0.1,0,0,13,0.1,0.14285714285714285,184.80555555555554,0.06949384509250017,0
360,36,0,Travel_Frequently,Sales,3,4,Medical,1,2,3,Sales Executive,4,Married,9699,4,No,1,1,16,2,3,13.0,9.0,1,12,8,0.6923076923076923,0.8125,269.4166666666667,0.09790514326128764,0
361,57,0,Travel_Rarely,Research & Development,1,4,Medical,4,3,2,Healthcare Representative,3,Married,6755,2,No,3,0,15,2,3,3.0,2.0,1,2,13,0.6666666666666666,0.2,118.50877192982456,0.02936973671257679,0
362,40,0,Travel_Rarely,Research & Development,10,4,Life Sciences,4,4,1,Laboratory Technician,3,Married,2213,3,Yes,3,1,10,3,3,7.0,7.0,1,7,14,1.0,0.7,55.325,0.13406745231108547,0
363,21,0,Non-Travel,Sales,9,2,Medical,1,3,1,Sales Representative,4,Single,2610,1,No,3,0,3,3,2,3.0,2.0,2,2,11,0.6666666666666666,1.0,124.28571428571429,0.2261991393388485,0
364,33,1,Travel_Rarely,Sales,5,3,Marketing,4,3,1,Sales Representative,3,Single,2851,1,Yes,2,0,1,2,3,1.0,0.1,0,0,12,0.1,1.0,86.39393939393939,0.7682275360571316,1
365,37,0,Travel_Rarely,Research & Development,10,3,Medical,3,3,1,Laboratory Technician,1,Married,3452,6,No,2,1,17,3,3,5.0,4.0,0,3,9,0.8,0.29411764705882354,93.29729729729729,0.11275053458575403,0
366,46,0,Non-Travel,Research & Development,7,4,Medical,3,3,2,Manufacturing Director,3,Married,5258,2,No,3,0,7,2,4,1.0,0.1,0,0,12,0.1,0.14285714285714285,114.30434782608695,0.0576531399461716,0
367,41,1,Travel_Frequently,Sales,4,3,Marketing,1,3,2,Sales Executive,2,Single,9355,1,No,3,0,8,5,3,8.0,7.0,7,7,9,0.875,1.0,228.17073170731706,0.2799376131666496,1
368,50,0,Travel_Rarely,Research & Development,10,3,Technical Degree,4,2,3,Healthcare Representative,4,Single,10496,6,No,4,0,20,2,3,4.0,3.0,1,3,14,0.75,0.2,209.92,0.036101667356521025,0
369,40,1,Travel_Rarely,Sales,22,2,Marketing,3,2,2,Sales Executive,3,Married,6380,2,Yes,1,2,8,6,3,6.0,4.0,1,0,9,0.6666666666666666,0.75,159.5,0.36440097666815846,1
370,31,0,Travel_Rarely,Research & Development,9,4,Life Sciences,3,2,1,Research Scientist,2,Single,2657,0,Yes,4,0,3,5,3,2.0,2.0,2,2,11,1.0,0.6666666666666666,85.70967741935483,0.29614868968874064,1
371,21,1,Travel_Rarely,Sales,12,3,Life Sciences,3,4,1,Sales Representative,2,Single,2716,1,No,4,0,1,0,3,1.0,0.1,0,0,13,0.1,1.0,129.33333333333334,0.5941644654365215,1
372,29,0,Travel_Rarely,Research & Development,23,3,Life Sciences,4,3,1,Research Scientist,4,Single,2201,9,No,4,0,6,4,3,3.0,2.0,1,2,15,0.6666666666666666,0.5,75.89655172413794,0.1086946138494866,0
373,35,0,Travel_Rarely,Research & Development,9,4,Life Sciences,3,2,2,Healthcare Representative,2,Single,6540,9,No,3,0,10,5,3,1.0,1.0,0,0,10,1.0,0.1,186.85714285714286,0.10291695057677125,0
374,27,0,Travel_Rarely,Research & Development,1,2,Medical,4,3,1,Laboratory Technician,2,Divorced,3816,1,No,2,1,5,2,3,5.0,2.0,0,4,11,0.4,1.0,141.33333333333334,0.05980260003585281,0
375,28,0,Travel_Rarely,Sales,9,4,Life Sciences,2,3,2,Sales Executive,4,Single,5253,1,No,4,0,7,1,3,7.0,5.0,0,7,13,0.7142857142857143,1.0,187.60714285714286,0.09527862358534092,0
376,49,0,Travel_Rarely,Research & Development,7,3,Other,2,2,3,Healthcare Representative,3,Single,10965,8,No,3,0,26,2,3,5.0,2.0,0,0,10,0.4,0.19230769230769232,223.77551020408163,0.06855431026246331,0
377,51,0,Travel_Rarely,Sales,14,2,Life Sciences,3,3,2,Sales Executive,4,Married,4936,4,No,3,1,18,2,2,7.0,7.0,0,7,13,1.0,0.3888888888888889,96.7843137254902,0.05850406302787341,0
378,36,0,Travel_Rarely,Research & Development,2,3,Life Sciences,4,3,1,Research Scientist,3,Married,2543,4,No,2,1,6,3,3,2.0,2.0,2,2,12,1.0,0.3333333333333333,70.63888888888889,0.037481402888818786,0
379,34,1,Non-Travel,Sales,19,3,Marketing,1,4,2,Sales Executive,4,Single,5304,8,Yes,2,0,9,3,2,5.0,2.0,0,4,11,0.4,0.5555555555555556,156.0,0.5553101661223975,1
380,55,0,Travel_Rarely,Research & Development,2,3,Life Sciences,3,3,4,Manager,4,Single,16659,2,Yes,3,0,30,2,3,5.0,4.0,1,2,13,0.8,0.16666666666666666,302.8909090909091,0.07102900805923297,0
381,24,0,Travel_Rarely,Sales,10,4,Marketing,4,3,2,Sales Executive,3,Divorced,4260,1,Yes,4,1,5,2,4,5.0,2.0,0,3,14,0.4,1.0,177.5,0.10507032751665925,0
382,30,0,Travel_Rarely,Sales,2,1,Technical Degree,3,3,1,Sales Representative,2,Married,2476,1,No,1,1,1,3,3,1.0,0.1,0,0,9,0.1,1.0,82.53333333333333,0.3654240579800118,1
383,26,1,Travel_Frequently,Research & Development,3,1,Technical Degree,3,3,1,Research Scientist,1,Single,3102,0,No,3,0,7,2,3,6.0,4.0,0,4,10,0.6666666666666666,0.8571428571428571,119.3076923076923,0.17937606395041514,0
384,22,0,Travel_Rarely,Research & Development,11,3,Medical,1,3,1,Research Scientist,2,Married,2244,1,No,4,1,2,1,3,2.0,1.0,1,2,10,0.5,1.0,102.0,0.15989036516898839,0
385,36,0,Travel_Rarely,Sales,2,2,Medical,2,2,3,Sales Executive,3,Married,7596,1,No,2,2,10,2,3,10.0,9.0,9,0,9,0.9,1.0,211.0,0.07831755224552309,0
386,30,1,Travel_Frequently,Research & Development,4,3,Technical Degree,3,3,1,Research Scientist,4,Single,2285,9,Yes,3,0,3,4,3,1.0,0.1,0,0,13,0.1,0.3333333333333333,76.16666666666667,0.7333695093921638,1
387,37,0,Travel_Rarely,Research & Development,14,3,Life Sciences,4,3,1,Laboratory Technician,1,Divorced,3034,1,No,3,1,18,2,2,18.0,7.0,12,17,11,0.3888888888888889,1.0,82.0,0.06536022611155175,0
388,40,0,Travel_Rarely,Sales,2,2,Marketing,4,3,2,Sales Executive,2,Divorced,5715,7,No,3,2,8,5,3,5.0,4.0,1,3,12,0.8,0.625,142.875,0.05499658600932198,0
389,42,0,Travel_Rarely,Research & Development,1,4,Life Sciences,2,3,1,Laboratory Technician,1,Divorced,2576,3,No,2,1,8,5,3,5.0,2.0,1,2,8,0.4,0.625,61.333333333333336,0.08151008053958922,0
390,37,0,Travel_Rarely,Research & Development,10,4,Life Sciences,3,3,2,Manufacturing Director,2,Single,4197,2,Yes,4,0,18,2,2,1.0,0.1,0,1,12,0.1,0.05555555555555555,113.43243243243244,0.16913716231697337,0
391,43,0,Travel_Rarely,Research & Development,12,3,Life Sciences,1,2,4,Research Director,2,Divorced,14336,1,No,3,1,25,3,3,25.0,10.0,3,9,8,0.4,1.0,333.3953488372093,0.057329994881529664,0
392,40,0,Travel_Rarely,Research & Development,2,3,Medical,2,2,2,Laboratory Technician,3,Married,3448,6,No,2,1,20,3,3,1.0,0.1,0,0,9,0.1,0.05,86.2,0.176993293996149,0
393,54,0,Travel_Rarely,Research & Development,5,2,Medical,1,3,5,Research Director,1,Married,19406,4,No,3,1,24,4,2,4.0,2.0,1,2,8,0.5,0.16666666666666666,359.3703703703704,0.05737192741605312,0
394,34,0,Non-Travel,Sales,4,4,Marketing,3,3,2,Sales Executive,3,Married,6538,9,No,1,1,6,3,3,3.0,2.0,1,2,10,0.6666666666666666,0.5,192.2941176470588,0.06456609096607659,0
395,31,0,Travel_Rarely,Research & Development,7,2,Medical,2,3,2,Manufacturing Director,1,Married,4306,1,No,2,1,13,5,1,13.0,10.0,3,12,8,0.7692307692307693,1.0,138.90322580645162,0.0688707488380969,0
396,43,0,Travel_Frequently,Research & Development,21,3,Medical,4,3,1,Laboratory Technician,4,Married,2258,7,No,1,1,8,1,3,3.0,2.0,1,2,12,0.6666666666666666,0.375,52.51162790697674,0.07861582838275977,0
397,43,0,Travel_Rarely,Research & Development,8,4,Other,3,3,2,Healthcare Representative,3,Divorced,4522,4,Yes,4,0,8,3,3,5.0,2.0,0,2,13,0.4,0.625,105.16279069767442,0.09238546016003048,0
398,25,0,Travel_Rarely,Sales,4,2,Life Sciences,2,2,2,Sales Executive,4,Single,4487,1,Yes,2,0,5,3,3,5.0,4.0,1,3,10,0.8,1.0,179.48,0.31991403476804114,1
399,37,0,Non-Travel,Research & Development,25,5,Medical,2,3,2,Research Scientist,3,Married,4449,3,Yes,1,2,15,2,3,13.0,11.0,10,7,9,0.8461538461538461,0.8666666666666667,120.24324324324324,0.13965233748465208,0
400,31,0,Travel_Rarely,Research & Development,1,2,Life Sciences,4,2,1,Laboratory Technician,1,Married,2218,1,No,3,1,4,3,3,4.0,2.0,3,2,10,0.5,1.0,71.54838709677419,0.07353211089611163,0
401,39,0,Travel_Frequently,Research & Development,1,1,Life Sciences,2,3,5,Manager,3,Divorced,19197,1,Yes,3,1,21,3,3,21.0,8.0,1,6,11,0.38095238095238093,1.0,492.2307692307692,0.08163810969675302,0
402,56,0,Travel_Frequently,Sales,6,3,Life Sciences,3,4,4,Sales Executive,1,Married,13212,9,No,4,3,36,0,2,7.0,7.0,7,7,12,1.0,0.19444444444444445,235.92857142857142,0.15237702950015566,0
403,30,0,Travel_Rarely,Sales,12,3,Technical Degree,2,3,2,Sales Executive,3,Single,6577,0,No,2,0,6,6,3,5.0,4.0,4,4,10,0.8,0.8333333333333334,219.23333333333332,0.14238354819377222,0
404,41,0,Travel_Rarely,Sales,1,3,Marketing,2,4,3,Sales Executive,1,Married,8392,1,No,3,1,10,2,3,10.0,7.0,0,7,10,0.7,1.0,204.6829268292683,0.05042353056061041,0
405,28,0,Travel_Rarely,Research & Development,17,2,Medical,3,3,2,Laboratory Technician,1,Divorced,4558,1,No,4,1,10,2,3,10.0,0.1,1,8,11,0.01,1.0,162.78571428571428,0.06944546708532388,0
406,25,1,Travel_Rarely,Research & Development,3,3,Medical,1,3,1,Laboratory Technician,1,Married,4031,5,No,3,1,6,5,3,2.0,2.0,0,2,8,1.0,0.3333333333333333,161.24,0.31485544450150554,1
407,52,0,Travel_Rarely,Research & Development,3,3,Medical,4,2,3,Manufacturing Director,3,Married,7969,2,Yes,3,0,28,4,3,5.0,4.0,0,4,12,0.8,0.17857142857142858,153.25,0.09706053271315856,0
408,45,0,Travel_Rarely,Research & Development,10,2,Life Sciences,1,3,1,Research Scientist,4,Married,2654,3,No,4,2,8,3,2,2.0,2.0,0,2,12,1.0,0.25,58.977777777777774,0.0403123105724784,0
409,52,0,Travel_Rarely,Research & Development,4,2,Life Sciences,4,3,4,Manager,4,Married,16555,2,No,4,0,31,2,1,5.0,2.0,1,4,15,0.4,0.16129032258064516,318.36538461538464,0.047898292556776224,0
410,42,0,Travel_Frequently,Research & Development,29,2,Life Sciences,1,3,2,Research Scientist,3,Divorced,4556,2,No,2,1,19,3,3,5.0,4.0,0,2,9,0.8,0.2631578947368421,108.47619047619048,0.14958013766835182,0
411,30,0,Travel_Rarely,Research & Development,2,3,Life Sciences,3,1,2,Manufacturing Director,4,Single,6091,2,No,3,0,11,2,3,5.0,4.0,0,2,11,0.8,0.45454545454545453,203.03333333333333,0.051287280225071674,0
412,60,0,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3,5,Manager,1,Married,19566,5,No,4,0,33,5,1,29.0,8.0,11,10,9,0.27586206896551724,0.8787878787878788,326.1,0.13881642608534286,0
413,46,0,Travel_Rarely,Research & Development,18,3,Medical,3,3,2,Manufacturing Director,3,Divorced,4810,2,No,3,1,19,5,2,10.0,7.0,0,8,12,0.7,0.5263157894736842,104.56521739130434,0.030750590232345765,0
414,42,0,Travel_Frequently,Research & Development,28,4,Technical Degree,4,2,2,Healthcare Representative,4,Married,4523,0,No,4,3,7,4,4,6.0,5.0,0,4,14,0.8333333333333334,0.8571428571428571,107.69047619047619,0.047947570382038465,0
415,24,1,Travel_Rarely,Sales,1,1,Technical Degree,1,3,1,Sales Representative,2,Single,3202,1,Yes,2,0,6,4,3,5.0,3.0,1,4,8,0.6,0.8333333333333334,133.41666666666666,0.6943324378607711,1
416,34,1,Travel_Frequently,Sales,6,2,Marketing,4,1,1,Sales Representative,3,Divorced,2351,0,No,4,1,3,3,2,2.0,2.0,1,0,12,1.0,0.6666666666666666,69.1470588235294,0.4971147375504365,1
417,38,0,Travel_Frequently,Research & Development,2,2,Life Sciences,4,3,1,Laboratory Technician,4,Married,1702,1,Yes,3,1,1,3,3,1.0,0.1,0,0,14,0.1,1.0,44.78947368421053,0.4310060139499003,1
418,40,0,Travel_Rarely,Sales,2,4,Life Sciences,3,3,5,Manager,3,Married,18041,0,No,4,0,21,2,3,20.0,15.0,1,12,13,0.75,0.9523809523809523,451.025,0.04043959901349125,0
419,26,0,Travel_Rarely,Research & Development,23,3,Life Sciences,1,3,1,Research Scientist,4,Divorced,2886,1,No,2,2,3,3,1,3.0,2.0,0,2,10,0.6666666666666666,1.0,111.0,0.10136682673882921,0
420,30,0,Non-Travel,Research & Development,3,3,Life Sciences,3,3,1,Laboratory Technician,4,Married,2097,4,No,3,1,9,3,1,5.0,3.0,1,4,13,0.6,0.5555555555555556,69.9,0.10538316422507783,0
421,29,0,Travel_Rarely,Research & Development,3,4,Medical,2,2,3,Research Director,3,Married,11935,1,No,3,0,10,2,3,10.0,2.0,0,7,10,0.2,1.0,411.55172413793105,0.060572105682366345,0
422,29,1,Travel_Rarely,Research & Development,25,5,Technical Degree,3,2,1,Research Scientist,2,Married,2546,5,No,2,0,6,2,4,2.0,2.0,1,1,9,1.0,0.3333333333333333,87.79310344827586,0.540300023198377,1
423,19,1,Travel_Rarely,Human Resources,2,2,Technical Degree,1,2,1,Human Resources,4,Single,2564,1,No,3,0,1,3,4,1.0,0.1,0,0,10,0.1,1.0,134.94736842105263,0.7567629005790688,1
424,30,0,Non-Travel,Sales,22,4,Other,3,3,3,Sales Executive,1,Married,8412,0,No,3,0,10,3,3,9.0,8.0,7,8,10,0.8888888888888888,0.9,280.4,0.1116461248979704,0
425,57,0,Travel_Rarely,Sales,29,3,Marketing,1,2,4,Manager,4,Divorced,14118,3,No,3,1,32,3,2,1.0,0.1,0,0,10,0.1,0.03125,247.68421052631578,0.06358964257730741,0
426,50,0,Travel_Rarely,Research & Development,29,4,Life Sciences,2,2,4,Manager,3,Married,17046,0,No,2,1,28,2,3,27.0,10.0,15,7,9,0.37037037037037035,0.9642857142857143,340.92,0.040100375262777724,0
427,30,0,Non-Travel,Research & Development,2,3,Medical,3,3,1,Laboratory Technician,4,Single,2564,0,No,3,0,12,2,2,11.0,7.0,6,7,13,0.6363636363636364,0.9166666666666666,85.46666666666667,0.08895016222821302,0
428,60,0,Travel_Frequently,Sales,28,3,Marketing,3,2,3,Sales Executive,1,Married,10266,4,No,4,0,22,5,4,18.0,13.0,13,11,10,0.7222222222222222,0.8181818181818182,171.1,0.18089800967977945,0
429,47,0,Travel_Rarely,Research & Development,2,2,Medical,1,3,2,Manufacturing Director,4,Divorced,5070,5,No,3,3,20,2,3,5.0,0.1,0,4,11,0.02,0.25,107.87234042553192,0.06085804352072648,0
430,46,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3,4,Research Director,3,Married,17861,6,No,3,0,26,2,1,3.0,2.0,0,1,10,0.6666666666666666,0.11538461538461539,388.2826086956522,0.07171928960862604,0
431,35,0,Travel_Rarely,Research & Development,22,3,Life Sciences,4,1,1,Laboratory Technician,3,Single,4230,0,No,3,0,6,2,3,5.0,4.0,4,3,11,0.8,0.8333333333333334,120.85714285714286,0.1276141363832193,0
432,54,0,Travel_Rarely,Research & Development,8,4,Life Sciences,3,3,2,Laboratory Technician,3,Single,3780,7,No,3,0,19,3,3,1.0,0.1,0,0,12,0.1,0.05263157894736842,70.0,0.15973521759755424,0
433,34,0,Travel_Rarely,Research & Development,2,4,Life Sciences,4,2,1,Research Scientist,3,Divorced,2768,3,No,3,1,14,3,3,7.0,3.0,5,7,12,0.42857142857142855,0.5,81.41176470588235,0.04423678614173552,0
434,46,0,Travel_Rarely,Sales,10,3,Marketing,3,2,3,Sales Executive,4,Married,9071,2,Yes,3,1,15,3,3,3.0,2.0,1,2,12,0.6666666666666666,0.2,197.19565217391303,0.10753807025786691,0
435,31,0,Travel_Rarely,Research & Development,9,1,Life Sciences,3,3,3,Manufacturing Director,2,Divorced,10648,1,No,4,1,13,6,4,13.0,8.0,0,8,12,0.6153846153846154,1.0,343.48387096774195,0.02716103257746079,0
436,33,1,Travel_Rarely,Research & Development,15,1,Medical,2,3,3,Manager,3,Married,13610,7,Yes,4,0,15,2,4,7.0,6.0,7,7,12,0.8571428571428571,0.4666666666666667,412.42424242424244,0.37703379705931084,1
437,33,1,Travel_Rarely,Research & Development,10,1,Medical,1,1,1,Laboratory Technician,4,Divorced,3408,7,No,1,3,8,2,3,4.0,3.0,1,3,7,0.75,0.5,103.27272727272727,0.373257577407193,1
438,30,0,Travel_Rarely,Sales,7,1,Marketing,4,3,1,Sales Representative,2,Single,2983,0,No,1,0,4,3,3,3.0,2.0,1,2,10,0.6666666666666666,0.75,99.43333333333334,0.16453607211563945,0
439,35,0,Travel_Rarely,Research & Development,16,3,Life Sciences,4,3,3,Healthcare Representative,3,Married,7632,4,Yes,3,0,10,2,3,8.0,7.0,0,0,13,0.875,0.8,218.05714285714285,0.16394483691407263,0
440,31,1,Travel_Frequently,Research & Development,20,3,Life Sciences,1,3,3,Healthcare Representative,3,Married,9824,3,No,1,0,12,2,3,1.0,0.1,0,0,8,0.1,0.08333333333333333,316.9032258064516,0.62780001773989,1
441,34,1,Travel_Frequently,Human Resources,23,3,Human Resources,2,3,3,Human Resources,1,Divorced,9950,9,Yes,3,3,11,2,3,3.0,2.0,0,2,9,0.6666666666666666,0.2727272727272727,292.6470588235294,0.45767730414194774,1
442,42,0,Travel_Frequently,Research & Development,5,2,Other,2,3,1,Laboratory Technician,3,Married,2093,4,No,4,1,8,4,3,2.0,2.0,2,0,12,1.0,0.25,49.833333333333336,0.15439771336265062,0
443,36,0,Non-Travel,Sales,10,4,Medical,2,3,3,Sales Executive,4,Single,9980,1,No,4,0,10,3,2,10.0,3.0,9,7,13,0.3,1.0,277.22222222222223,0.0890447656765373,0
444,22,1,Travel_Frequently,Research & Development,4,1,Technical Degree,3,2,1,Laboratory Technician,3,Single,3894,5,No,3,0,4,3,3,2.0,2.0,1,2,11,1.0,0.5,177.0,0.3163968135333644,1
445,48,0,Travel_Rarely,Sales,2,5,Marketing,2,3,2,Sales Executive,4,Married,4051,2,No,1,1,14,2,3,9.0,7.0,6,7,10,0.7777777777777778,0.6428571428571429,84.39583333333333,0.06786750713488326,0
446,55,0,Travel_Rarely,Sales,18,5,Life Sciences,1,3,4,Manager,2,Single,16835,3,No,4,0,37,2,3,10.0,9.0,7,7,10,0.9,0.2702702702702703,306.09090909090907,0.06211153183423691,0
447,41,0,Non-Travel,Sales,10,2,Life Sciences,4,3,2,Sales Executive,4,Single,6230,7,No,4,0,16,3,3,14.0,3.0,1,10,15,0.21428571428571427,0.875,151.9512195121951,0.08235923420452224,0
448,35,0,Travel_Rarely,Sales,1,3,Marketing,2,3,2,Sales Executive,3,Married,4717,9,No,3,0,15,2,3,11.0,9.0,6,9,11,0.8181818181818182,0.7333333333333333,134.77142857142857,0.10416301065453772,0
449,40,0,Travel_Rarely,Research & Development,6,3,Life Sciences,2,3,4,Manufacturing Director,3,Single,13237,7,No,3,0,22,3,3,20.0,6.0,5,13,11,0.3,0.9090909090909091,330.925,0.05516643701711923,0
450,39,0,Travel_Frequently,Research & Development,8,1,Life Sciences,3,3,1,Laboratory Technician,3,Married,3755,1,No,1,1,8,3,3,8.0,3.0,0,7,10,0.375,1.0,96.28205128205128,0.06823719282926995,0
451,31,0,Travel_Rarely,Sales,2,1,Life Sciences,2,3,2,Sales Executive,4,Single,6582,4,Yes,3,0,10,2,4,6.0,5.0,0,5,12,0.8333333333333334,0.6,212.32258064516128,0.23077084040194967,0
452,42,0,Travel_Rarely,Research & Development,24,3,Medical,4,3,3,Manufacturing Director,1,Married,7406,1,Yes,4,1,10,5,2,10.0,9.0,5,8,12,0.9,1.0,176.33333333333334,0.07216319209057308,0
